Formatted with CRDFormatter on Sun May 28 14:10:57 EDT 2017.
CRDFormatter created by Kyle DeBry (debry.1@osu.edu). Compiled 2017/05/28.
View README at: https://kyledebry.github.io/CRDFormatter/

Date,Seconds after midnight,Epoch Time (ms),Trigger #,Valid GPS,Valid trigger rate,,
2015-09-17,45272.096,1442493272096,2,1,1,,,
2015-09-17,45272.096,1442493272096,0,1,1,,,
2015-09-17,45272.096,1442493272096,3,1,1,,,
2015-09-17,45273.104,1442493273104,0,1,1,,,
2015-09-17,45273.104,1442493273104,1,1,1,,,
2015-09-17,45273.096,1442493273096,1,1,1,,,
2015-09-17,45273.096,1442493273096,1,1,1,,,
2015-09-17,45273.096,1442493273096,0,1,1,,,
2015-09-17,45273.096,1442493273096,1,1,1,,,
2015-09-17,45273.096,1442493273096,2,1,1,,,
2015-09-17,45273.096,1442493273096,3,1,1,,,
2015-09-17,45273.096,1442493273096,3,1,1,,,
2015-09-17,45273.096,1442493273096,0,1,1,,,
2015-09-17,45273.096,1442493273096,2,1,1,,,
2015-09-17,45273.096,1442493273096,3,1,1,,,
2015-09-17,45273.096,1442493273096,0,1,1,,,
2015-09-17,45273.096,1442493273096,1,1,1,,,
2015-09-17,45273.096,1442493273096,2,1,1,,,
2015-09-17,45274.088,1442493274088,1,1,1,,,
2015-09-17,45274.096,1442493274096,1,1,1,,,
2015-09-17,45274.096,1442493274096,2,1,1,,,
2015-09-17,45274.096,1442493274096,1,1,1,,,
2015-09-17,45274.096,1442493274096,2,1,1,,,
2015-09-17,45274.096,1442493274096,1,1,1,,,
2015-09-17,45274.096,1442493274096,1,1,1,,,
2015-09-17,45274.096,1442493274096,0,1,1,,,
2015-09-17,45274.096,1442493274096,2,1,1,,,
2015-09-17,45274.096,1442493274096,0,1,1,,,
2015-09-17,45274.096,1442493274096,2,1,1,,,
2015-09-17,45274.096,1442493274096,1,1,1,,,
2015-09-17,45274.096,1442493274096,0,1,1,,,
2015-09-17,45274.096,1442493274096,2,1,1,,,
2015-09-17,45274.096,1442493274096,2,1,1,,,
2015-09-17,45274.096,1442493274096,3,1,1,,,
2015-09-17,45275.104,1442493275104,1,1,1,,,
2015-09-17,45275.096,1442493275096,1,1,1,,,
2015-09-17,45275.096,1442493275096,3,1,1,,,
2015-09-17,45275.096,1442493275096,1,1,1,,,
2015-09-17,45275.096,1442493275096,1,1,1,,,
2015-09-17,45276.088,1442493276088,0,1,1,,,
2015-09-17,45276.088,1442493276088,3,1,1,,,
2015-09-17,45276.096,1442493276096,2,1,1,,,
2015-09-17,45276.096,1442493276096,0,1,1,,,
2015-09-17,45276.096,1442493276096,1,1,1,,,
2015-09-17,45276.096,1442493276096,0,1,1,,,
2015-09-17,45276.096,1442493276096,2,1,1,,,
2015-09-17,45276.096,1442493276096,1,1,1,,,
2015-09-17,45276.096,1442493276096,2,1,1,,,
2015-09-17,45276.096,1442493276096,0,1,1,,,
2015-09-17,45276.096,1442493276096,3,1,1,,,
2015-09-17,45276.096,1442493276096,0,1,1,,,
2015-09-17,45276.096,1442493276096,2,1,1,,,
2015-09-17,45276.096,1442493276096,1,1,1,,,
2015-09-17,45277.096,1442493277096,3,1,1,,,
2015-09-17,45277.096,1442493277096,0,1,1,,,
2015-09-17,45277.096,1442493277096,1,1,1,,,
2015-09-17,45277.096,1442493277096,1,1,1,,,
2015-09-17,45277.096,1442493277096,0,1,1,,,
2015-09-17,45277.096,1442493277096,2,1,1,,,
2015-09-17,45277.096,1442493277096,0,1,1,,,
2015-09-17,45277.096,1442493277096,3,1,1,,,
2015-09-17,45277.096,1442493277096,0,1,1,,,
2015-09-17,45277.096,1442493277096,2,1,1,,,
2015-09-17,45277.096,1442493277096,1,1,1,,,
2015-09-17,45277.096,1442493277096,2,1,1,,,
2015-09-17,45278.088,1442493278088,2,1,1,,,
2015-09-17,45278.096,1442493278096,3,1,1,,,
2015-09-17,45278.096,1442493278096,2,1,1,,,
2015-09-17,45278.096,1442493278096,1,1,1,,,
2015-09-17,45278.096,1442493278096,2,1,1,,,
2015-09-17,45278.096,1442493278096,1,1,1,,,
2015-09-17,45278.096,1442493278096,1,1,1,,,
2015-09-17,45278.096,1442493278096,0,1,1,,,
2015-09-17,45278.096,1442493278096,2,1,1,,,
2015-09-17,45278.096,1442493278096,0,1,1,,,
2015-09-17,45278.096,1442493278096,2,1,1,,,
2015-09-17,45278.096,1442493278096,2,1,1,,,
2015-09-17,45278.096,1442493278096,0,1,1,,,
2015-09-17,45278.096,1442493278096,3,1,1,,,
2015-09-17,45278.096,1442493278096,1,1,1,,,
2015-09-17,45278.096,1442493278096,2,1,1,,,
2015-09-17,45278.096,1442493278096,2,1,1,,,
2015-09-17,45278.096,1442493278096,0,1,1,,,
2015-09-17,45278.096,1442493278096,1,1,1,,,
2015-09-17,45279.104,1442493279104,2,1,1,,,
2015-09-17,45279.104,1442493279104,1,1,1,,,
2015-09-17,45279.096,1442493279096,2,1,1,,,
2015-09-17,45279.096,1442493279096,2,1,1,,,
2015-09-17,45279.096,1442493279096,0,1,1,,,
2015-09-17,45279.096,1442493279096,2,1,1,,,
2015-09-17,45279.096,1442493279096,1,1,1,,,
2015-09-17,45279.096,1442493279096,1,1,1,,,
2015-09-17,45279.096,1442493279096,2,1,1,,,
2015-09-17,45280.088,1442493280088,3,1,1,,,
2015-09-17,45280.088,1442493280088,2,1,1,,,
2015-09-17,45280.096,1442493280096,1,1,1,,,
2015-09-17,45280.096,1442493280096,0,1,1,,,
2015-09-17,45280.096,1442493280096,2,1,1,,,
2015-09-17,45280.096,1442493280096,3,1,1,,,
2015-09-17,45281.104,1442493281104,3,1,1,,,
2015-09-17,45281.096,1442493281096,3,1,1,,,
2015-09-17,45281.096,1442493281096,0,1,1,,,
2015-09-17,45281.096,1442493281096,1,1,1,,,
2015-09-17,45281.096,1442493281096,1,1,1,,,
2015-09-17,45281.096,1442493281096,1,1,1,,,
2015-09-17,45281.096,1442493281096,0,1,1,,,
2015-09-17,45281.096,1442493281096,3,1,1,,,
2015-09-17,45281.096,1442493281096,0,1,1,,,
2015-09-17,45281.096,1442493281096,2,1,1,,,
2015-09-17,45281.096,1442493281096,2,1,1,,,
2015-09-17,45281.096,1442493281096,1,1,1,,,
2015-09-17,45281.096,1442493281096,2,1,1,,,
2015-09-17,45282.096,1442493282096,1,1,1,,,
2015-09-17,45282.096,1442493282096,0,1,1,,,
2015-09-17,45282.096,1442493282096,2,1,1,,,
2015-09-17,45282.096,1442493282096,3,1,1,,,
2015-09-17,45282.096,1442493282096,2,1,1,,,
2015-09-17,45282.096,1442493282096,3,1,1,,,
2015-09-17,45282.096,1442493282096,2,1,1,,,
2015-09-17,45282.096,1442493282096,1,1,1,,,
2015-09-17,45282.096,1442493282096,2,1,1,,,
2015-09-17,45282.096,1442493282096,1,1,1,,,
2015-09-17,45283.096,1442493283096,1,1,1,,,
2015-09-17,45283.096,1442493283096,2,1,1,,,
2015-09-17,45283.096,1442493283096,3,1,1,,,
2015-09-17,45283.096,1442493283096,3,1,1,,,
2015-09-17,45283.096,1442493283096,1,1,1,,,
2015-09-17,45283.096,1442493283096,3,1,1,,,
2015-09-17,45284.088,1442493284088,3,1,1,,,
2015-09-17,45284.088,1442493284088,0,1,1,,,
2015-09-17,45284.088,1442493284088,3,1,1,,,
2015-09-17,45284.096,1442493284096,1,1,1,,,
2015-09-17,45284.096,1442493284096,2,1,1,,,
2015-09-17,45284.096,1442493284096,2,1,1,,,
2015-09-17,45284.096,1442493284096,3,1,1,,,
2015-09-17,45285.096,1442493285096,2,1,1,,,
2015-09-17,45285.096,1442493285096,1,1,1,,,
2015-09-17,45285.096,1442493285096,3,1,1,,,
2015-09-17,45285.096,1442493285096,0,1,1,,,
2015-09-17,45285.096,1442493285096,2,1,1,,,
2015-09-17,45285.096,1442493285096,0,1,1,,,
2015-09-17,45285.096,1442493285096,3,1,1,,,
2015-09-17,45285.096,1442493285096,1,1,1,,,
2015-09-17,45285.096,1442493285096,1,1,1,,,
2015-09-17,45285.096,1442493285096,2,1,1,,,
2015-09-17,45285.096,1442493285096,1,1,1,,,
2015-09-17,45285.096,1442493285096,2,1,1,,,
2015-09-17,45285.096,1442493285096,0,1,1,,,
2015-09-17,45285.096,1442493285096,2,1,1,,,
2015-09-17,45285.096,1442493285096,3,1,1,,,
2015-09-17,45285.096,1442493285096,0,1,1,,,
2015-09-17,45286.088,1442493286088,2,1,1,,,
2015-09-17,45286.088,1442493286088,1,1,1,,,
2015-09-17,45286.096,1442493286096,3,1,1,,,
2015-09-17,45286.096,1442493286096,1,1,1,,,
2015-09-17,45286.096,1442493286096,0,1,1,,,
2015-09-17,45286.096,1442493286096,3,1,1,,,
2015-09-17,45286.096,1442493286096,2,1,1,,,
2015-09-17,45286.096,1442493286096,0,1,1,,,
2015-09-17,45286.096,1442493286096,3,1,1,,,
2015-09-17,45286.096,1442493286096,1,1,1,,,
2015-09-17,45286.096,1442493286096,2,1,1,,,
2015-09-17,45286.096,1442493286096,3,1,1,,,
2015-09-17,45286.096,1442493286096,2,1,1,,,
2015-09-17,45286.096,1442493286096,1,1,1,,,
2015-09-17,45287.096,1442493287096,2,1,1,,,
2015-09-17,45287.096,1442493287096,3,1,1,,,
2015-09-17,45287.096,1442493287096,3,1,1,,,
2015-09-17,45287.096,1442493287096,2,1,1,,,
2015-09-17,45287.096,1442493287096,1,1,1,,,
2015-09-17,45287.096,1442493287096,3,1,1,,,
2015-09-17,45287.096,1442493287096,0,1,1,,,
2015-09-17,45287.096,1442493287096,2,1,1,,,
2015-09-17,45287.096,1442493287096,3,1,1,,,
2015-09-17,45287.096,1442493287096,1,1,1,,,
2015-09-17,45288.088,1442493288088,1,1,1,,,
2015-09-17,45288.088,1442493288088,2,1,1,,,
2015-09-17,45288.096,1442493288096,3,1,1,,,
2015-09-17,45288.096,1442493288096,3,1,1,,,
2015-09-17,45288.096,1442493288096,1,1,1,,,
2015-09-17,45288.096,1442493288096,2,1,1,,,
2015-09-17,45288.096,1442493288096,2,1,1,,,
2015-09-17,45288.096,1442493288096,3,1,1,,,
2015-09-17,45288.096,1442493288096,1,1,1,,,
2015-09-17,45288.096,1442493288096,1,1,1,,,
2015-09-17,45288.096,1442493288096,1,1,1,,,
2015-09-17,45288.096,1442493288096,2,1,1,,,
2015-09-17,45288.096,1442493288096,2,1,1,,,
2015-09-17,45288.096,1442493288096,2,1,1,,,
2015-09-17,45288.096,1442493288096,0,1,1,,,
2015-09-17,45288.096,1442493288096,2,1,1,,,
2015-09-17,45289.096,1442493289096,3,1,1,,,
2015-09-17,45289.096,1442493289096,0,1,1,,,
2015-09-17,45289.096,1442493289096,1,1,1,,,
2015-09-17,45289.096,1442493289096,3,1,1,,,
2015-09-17,45289.096,1442493289096,1,1,1,,,
2015-09-17,45289.096,1442493289096,2,1,1,,,
2015-09-17,45289.096,1442493289096,0,1,1,,,
2015-09-17,45289.096,1442493289096,2,1,1,,,
2015-09-17,45289.096,1442493289096,1,1,1,,,
2015-09-17,45289.096,1442493289096,2,1,1,,,
2015-09-17,45289.096,1442493289096,3,1,1,,,
2015-09-17,45289.096,1442493289096,3,1,1,,,
2015-09-17,45289.096,1442493289096,0,1,1,,,
2015-09-17,45289.096,1442493289096,3,1,1,,,
2015-09-17,45290.088,1442493290088,0,1,1,,,
2015-09-17,45290.088,1442493290088,2,1,1,,,
2015-09-17,45290.096,1442493290096,3,1,1,,,
2015-09-17,45290.096,1442493290096,1,1,1,,,
2015-09-17,45290.096,1442493290096,3,1,1,,,
2015-09-17,45290.096,1442493290096,0,1,1,,,
2015-09-17,45290.096,1442493290096,1,1,1,,,
2015-09-17,45290.096,1442493290096,3,1,1,,,
2015-09-17,45290.096,1442493290096,3,1,1,,,
2015-09-17,45290.096,1442493290096,2,1,1,,,
2015-09-17,45290.096,1442493290096,3,1,1,,,
2015-09-17,45290.096,1442493290096,3,1,1,,,
2015-09-17,45290.096,1442493290096,2,1,1,,,
2015-09-17,45290.096,1442493290096,1,1,1,,,
2015-09-17,45290.096,1442493290096,1,1,1,,,
2015-09-17,45290.096,1442493290096,2,1,1,,,
2015-09-17,45290.096,1442493290096,2,1,1,,,
2015-09-17,45290.096,1442493290096,1,1,1,,,
2015-09-17,45290.096,1442493290096,0,1,1,,,
2015-09-17,45290.096,1442493290096,3,1,1,,,
2015-09-17,45291.096,1442493291096,1,1,1,,,
2015-09-17,45291.096,1442493291096,1,1,1,,,
2015-09-17,45291.096,1442493291096,2,1,1,,,
2015-09-17,45291.096,1442493291096,3,1,1,,,
2015-09-17,45291.096,1442493291096,3,1,1,,,
2015-09-17,45291.096,1442493291096,0,1,1,,,
2015-09-17,45291.096,1442493291096,2,1,1,,,
2015-09-17,45291.096,1442493291096,2,1,1,,,
2015-09-17,45291.096,1442493291096,2,1,1,,,
2015-09-17,45291.096,1442493291096,1,1,1,,,
2015-09-17,45291.096,1442493291096,2,1,1,,,
2015-09-17,45291.096,1442493291096,3,1,1,,,
2015-09-17,45291.096,1442493291096,2,1,1,,,
2015-09-17,45291.096,1442493291096,3,1,1,,,
2015-09-17,45291.096,1442493291096,0,1,1,,,
2015-09-17,45291.096,1442493291096,1,1,1,,,
2015-09-17,45291.096,1442493291096,0,1,1,,,
2015-09-17,45291.096,1442493291096,2,1,1,,,
2015-09-17,45291.096,1442493291096,1,1,1,,,
2015-09-17,45292.096,1442493292096,3,1,1,,,
2015-09-17,45292.096,1442493292096,0,1,1,,,
2015-09-17,45292.096,1442493292096,1,1,1,,,
2015-09-17,45292.096,1442493292096,2,1,1,,,
2015-09-17,45292.096,1442493292096,1,1,1,,,
2015-09-17,45292.096,1442493292096,2,1,1,,,
2015-09-17,45292.096,1442493292096,3,1,1,,,
2015-09-17,45292.096,1442493292096,3,1,1,,,
2015-09-17,45292.096,1442493292096,2,1,1,,,
2015-09-17,45292.096,1442493292096,1,1,1,,,
2015-09-17,45292.096,1442493292096,1,1,1,,,
2015-09-17,45292.096,1442493292096,0,1,1,,,
2015-09-17,45292.096,1442493292096,2,1,1,,,
2015-09-17,45292.096,1442493292096,3,1,1,,,
2015-09-17,45292.096,1442493292096,2,1,1,,,
2015-09-17,45292.096,1442493292096,0,1,1,,,
2015-09-17,45292.096,1442493292096,1,1,1,,,
2015-09-17,45293.096,1442493293096,3,1,1,,,
2015-09-17,45293.096,1442493293096,0,1,1,,,
2015-09-17,45293.096,1442493293096,2,1,1,,,
2015-09-17,45293.096,1442493293096,0,1,1,,,
2015-09-17,45293.096,1442493293096,3,1,1,,,
2015-09-17,45293.096,1442493293096,1,1,1,,,
2015-09-17,45293.096,1442493293096,0,1,1,,,
2015-09-17,45293.096,1442493293096,2,1,1,,,
2015-09-17,45293.096,1442493293096,1,1,1,,,
2015-09-17,45293.096,1442493293096,2,1,1,,,
2015-09-17,45293.096,1442493293096,3,1,1,,,
2015-09-17,45293.096,1442493293096,2,1,1,,,
2015-09-17,45293.096,1442493293096,3,1,1,,,
2015-09-17,45293.096,1442493293096,1,1,1,,,
2015-09-17,45293.096,1442493293096,2,1,1,,,
2015-09-17,45293.096,1442493293096,1,1,1,,,
2015-09-17,45293.096,1442493293096,3,1,1,,,
2015-09-17,45293.096,1442493293096,2,1,1,,,
2015-09-17,45293.096,1442493293096,3,1,1,,,
2015-09-17,45294.096,1442493294096,1,1,1,,,
2015-09-17,45294.096,1442493294096,1,1,1,,,
2015-09-17,45294.096,1442493294096,3,1,1,,,
2015-09-17,45294.096,1442493294096,2,1,1,,,
2015-09-17,45294.096,1442493294096,1,1,1,,,
2015-09-17,45294.096,1442493294096,3,1,1,,,
2015-09-17,45295.104,1442493295104,3,1,1,,,
2015-09-17,45295.096,1442493295096,3,1,1,,,
2015-09-17,45295.096,1442493295096,2,1,1,,,
2015-09-17,45295.096,1442493295096,3,1,1,,,
2015-09-17,45295.096,1442493295096,2,1,1,,,
2015-09-17,45295.096,1442493295096,3,1,1,,,
2015-09-17,45295.096,1442493295096,3,1,1,,,
2015-09-17,45295.096,1442493295096,1,1,1,,,
2015-09-17,45295.096,1442493295096,3,1,1,,,
2015-09-17,45295.096,1442493295096,2,1,1,,,
2015-09-17,45295.096,1442493295096,1,1,1,,,
2015-09-17,45296.096,1442493296096,0,1,1,,,
2015-09-17,45296.096,1442493296096,3,1,1,,,
2015-09-17,45296.096,1442493296096,2,1,1,,,
2015-09-17,45296.096,1442493296096,3,1,1,,,
2015-09-17,45296.096,1442493296096,2,1,1,,,
2015-09-17,45296.096,1442493296096,1,1,1,,,
2015-09-17,45296.096,1442493296096,2,1,1,,,
2015-09-17,45296.096,1442493296096,2,1,1,,,
2015-09-17,45296.096,1442493296096,1,1,1,,,
2015-09-17,45296.096,1442493296096,2,1,1,,,
2015-09-17,45297.096,1442493297096,1,1,1,,,
2015-09-17,45297.096,1442493297096,2,1,1,,,
2015-09-17,45297.096,1442493297096,1,1,1,,,
2015-09-17,45297.096,1442493297096,2,1,1,,,
2015-09-17,45297.096,1442493297096,1,1,1,,,
2015-09-17,45297.096,1442493297096,3,1,1,,,
2015-09-17,45297.096,1442493297096,1,1,1,,,
2015-09-17,45298.096,1442493298096,3,1,1,,,
2015-09-17,45298.096,1442493298096,3,1,1,,,
2015-09-17,45298.096,1442493298096,0,1,1,,,
2015-09-17,45298.096,1442493298096,1,1,1,,,
2015-09-17,45298.096,1442493298096,3,1,1,,,
2015-09-17,45298.096,1442493298096,2,1,1,,,
2015-09-17,45298.096,1442493298096,3,1,1,,,
2015-09-17,45299.096,1442493299096,0,1,1,,,
2015-09-17,45299.096,1442493299096,1,1,1,,,
2015-09-17,45299.096,1442493299096,0,1,1,,,
2015-09-17,45299.096,1442493299096,2,1,1,,,
2015-09-17,45299.096,1442493299096,0,1,1,,,
2015-09-17,45299.096,1442493299096,3,1,1,,,
2015-09-17,45299.096,1442493299096,1,1,1,,,
2015-09-17,45299.096,1442493299096,1,1,1,,,
2015-09-17,45299.096,1442493299096,2,1,1,,,
2015-09-17,45300.096,1442493300096,3,1,1,,,
2015-09-17,45300.096,1442493300096,1,1,1,,,
2015-09-17,45300.096,1442493300096,2,1,1,,,
2015-09-17,45300.096,1442493300096,1,1,1,,,
2015-09-17,45300.096,1442493300096,0,1,1,,,
2015-09-17,45300.096,1442493300096,3,1,1,,,
2015-09-17,45300.096,1442493300096,3,1,1,,,
2015-09-17,45300.096,1442493300096,1,1,1,,,
2015-09-17,45300.096,1442493300096,1,1,1,,,
2015-09-17,45300.096,1442493300096,0,1,1,,,
2015-09-17,45300.096,1442493300096,1,1,1,,,
2015-09-17,45300.096,1442493300096,0,1,1,,,
2015-09-17,45300.096,1442493300096,2,1,1,,,
2015-09-17,45301.104,1442493301104,0,1,1,,,
2015-09-17,45301.104,1442493301104,1,1,1,,,
2015-09-17,45301.096,1442493301096,1,1,1,,,
2015-09-17,45301.096,1442493301096,1,1,1,,,
2015-09-17,45301.096,1442493301096,2,1,1,,,
2015-09-17,45301.096,1442493301096,2,1,1,,,
2015-09-17,45301.096,1442493301096,3,1,1,,,
2015-09-17,45301.096,1442493301096,1,1,1,,,
2015-09-17,45301.096,1442493301096,0,1,1,,,
2015-09-17,45302.096,1442493302096,1,1,1,,,
2015-09-17,45302.096,1442493302096,2,1,1,,,
2015-09-17,45302.096,1442493302096,2,1,1,,,
2015-09-17,45302.096,1442493302096,3,1,1,,,
2015-09-17,45302.096,1442493302096,1,1,1,,,
2015-09-17,45302.096,1442493302096,1,1,1,,,
2015-09-17,45302.096,1442493302096,3,1,1,,,
2015-09-17,45302.096,1442493302096,3,1,1,,,
2015-09-17,45302.096,1442493302096,3,1,1,,,
2015-09-17,45302.096,1442493302096,1,1,1,,,
2015-09-17,45302.096,1442493302096,1,1,1,,,
2015-09-17,45302.096,1442493302096,2,1,1,,,
2015-09-17,45302.096,1442493302096,3,1,1,,,
2015-09-17,45303.104,1442493303104,1,1,1,,,
2015-09-17,45303.096,1442493303096,3,1,1,,,
2015-09-17,45303.096,1442493303096,1,1,1,,,
2015-09-17,45303.096,1442493303096,1,1,1,,,
2015-09-17,45303.096,1442493303096,1,1,1,,,
2015-09-17,45303.096,1442493303096,3,1,1,,,
2015-09-17,45303.096,1442493303096,1,1,1,,,
2015-09-17,45303.096,1442493303096,3,1,1,,,
2015-09-17,45303.096,1442493303096,0,1,1,,,
2015-09-17,45303.096,1442493303096,3,1,1,,,
2015-09-17,45303.096,1442493303096,1,1,1,,,
2015-09-17,45303.096,1442493303096,2,1,1,,,
2015-09-17,45303.096,1442493303096,1,1,1,,,
2015-09-17,45303.096,1442493303096,0,1,1,,,
2015-09-17,45303.096,1442493303096,2,1,1,,,
2015-09-17,45303.096,1442493303096,0,1,1,,,
2015-09-17,45303.096,1442493303096,2,1,1,,,
2015-09-17,45303.096,1442493303096,3,1,1,,,
2015-09-17,45304.096,1442493304096,1,1,1,,,
2015-09-17,45304.096,1442493304096,3,1,1,,,
2015-09-17,45304.096,1442493304096,1,1,1,,,
2015-09-17,45304.096,1442493304096,0,1,1,,,
2015-09-17,45304.096,1442493304096,2,1,1,,,
2015-09-17,45304.096,1442493304096,2,1,1,,,
2015-09-17,45304.096,1442493304096,1,1,1,,,
2015-09-17,45304.096,1442493304096,2,1,1,,,
2015-09-17,45304.096,1442493304096,2,1,1,,,
2015-09-17,45304.096,1442493304096,2,1,1,,,
2015-09-17,45304.096,1442493304096,0,1,1,,,
2015-09-17,45304.096,1442493304096,2,1,1,,,
2015-09-17,45304.096,1442493304096,2,1,1,,,
2015-09-17,45305.104,1442493305104,2,1,1,,,
2015-09-17,45305.104,1442493305104,1,1,1,,,
2015-09-17,45305.096,1442493305096,3,1,1,,,
2015-09-17,45305.096,1442493305096,0,1,1,,,
2015-09-17,45305.096,1442493305096,3,1,1,,,
2015-09-17,45305.096,1442493305096,2,1,1,,,
2015-09-17,45305.096,1442493305096,3,1,1,,,
2015-09-17,45305.096,1442493305096,3,1,1,,,
2015-09-17,45305.096,1442493305096,0,1,1,,,
2015-09-17,45305.096,1442493305096,1,1,1,,,
2015-09-17,45306.096,1442493306096,0,1,1,,,
2015-09-17,45306.096,1442493306096,2,1,1,,,
2015-09-17,45306.096,1442493306096,0,1,1,,,
2015-09-17,45306.096,1442493306096,1,1,1,,,
2015-09-17,45306.096,1442493306096,0,1,1,,,
2015-09-17,45306.096,1442493306096,1,1,1,,,
2015-09-17,45306.096,1442493306096,1,1,1,,,
2015-09-17,45306.096,1442493306096,0,1,1,,,
2015-09-17,45306.096,1442493306096,2,1,1,,,
2015-09-17,45306.096,1442493306096,2,1,1,,,
2015-09-17,45306.096,1442493306096,3,1,1,,,
2015-09-17,45306.096,1442493306096,1,1,1,,,
2015-09-17,45306.096,1442493306096,2,1,1,,,
2015-09-17,45306.096,1442493306096,2,1,1,,,
2015-09-17,45306.096,1442493306096,2,1,1,,,
2015-09-17,45306.096,1442493306096,0,1,1,,,
2015-09-17,45306.096,1442493306096,3,1,1,,,
2015-09-17,45307.104,1442493307104,3,1,1,,,
2015-09-17,45307.104,1442493307104,2,1,1,,,
2015-09-17,45307.096,1442493307096,1,1,1,,,
2015-09-17,45307.096,1442493307096,2,1,1,,,
2015-09-17,45307.096,1442493307096,2,1,1,,,
2015-09-17,45307.096,1442493307096,1,1,1,,,
2015-09-17,45307.096,1442493307096,2,1,1,,,
2015-09-17,45307.096,1442493307096,1,1,1,,,
2015-09-17,45307.096,1442493307096,2,1,1,,,
2015-09-17,45307.096,1442493307096,0,1,1,,,
2015-09-17,45307.096,1442493307096,1,1,1,,,
2015-09-17,45307.096,1442493307096,0,1,1,,,
2015-09-17,45307.096,1442493307096,2,1,1,,,
2015-09-17,45307.096,1442493307096,0,1,1,,,
2015-09-17,45307.096,1442493307096,2,1,1,,,
2015-09-17,45308.096,1442493308096,0,1,1,,,
2015-09-17,45308.096,1442493308096,2,1,1,,,
2015-09-17,45308.096,1442493308096,0,1,1,,,
2015-09-17,45308.096,1442493308096,1,1,1,,,
2015-09-17,45308.096,1442493308096,1,1,1,,,
2015-09-17,45308.096,1442493308096,3,1,1,,,
2015-09-17,45308.096,1442493308096,2,1,1,,,
2015-09-17,45308.096,1442493308096,1,1,1,,,
2015-09-17,45308.096,1442493308096,1,1,1,,,
2015-09-17,45308.096,1442493308096,0,1,1,,,
2015-09-17,45308.096,1442493308096,2,1,1,,,
2015-09-17,45309.096,1442493309096,0,1,1,,,
2015-09-17,45309.096,1442493309096,1,1,1,,,
2015-09-17,45309.096,1442493309096,2,1,1,,,
2015-09-17,45309.096,1442493309096,1,1,1,,,
2015-09-17,45309.096,1442493309096,1,1,1,,,
2015-09-17,45310.096,1442493310096,2,1,1,,,
2015-09-17,45310.096,1442493310096,1,1,1,,,
2015-09-17,45310.096,1442493310096,0,1,1,,,
2015-09-17,45310.096,1442493310096,2,1,1,,,
2015-09-17,45310.096,1442493310096,2,1,1,,,
2015-09-17,45310.096,1442493310096,0,1,1,,,
2015-09-17,45310.096,1442493310096,3,1,1,,,
2015-09-17,45310.096,1442493310096,0,1,1,,,
2015-09-17,45310.096,1442493310096,0,1,1,,,
2015-09-17,45310.096,1442493310096,3,1,1,,,
2015-09-17,45310.096,1442493310096,3,1,1,,,
2015-09-17,45310.096,1442493310096,2,1,1,,,
2015-09-17,45310.096,1442493310096,1,1,1,,,
2015-09-17,45310.096,1442493310096,3,1,1,,,
2015-09-17,45310.096,1442493310096,2,1,1,,,
2015-09-17,45310.096,1442493310096,3,1,1,,,
2015-09-17,45311.104,1442493311104,3,1,1,,,
2015-09-17,45311.104,1442493311104,0,1,1,,,
2015-09-17,45311.104,1442493311104,1,1,1,,,
2015-09-17,45311.096,1442493311096,0,1,1,,,
2015-09-17,45311.096,1442493311096,1,1,1,,,
2015-09-17,45311.096,1442493311096,3,1,1,,,
2015-09-17,45311.096,1442493311096,1,1,1,,,
2015-09-17,45311.096,1442493311096,2,1,1,,,
2015-09-17,45311.096,1442493311096,3,1,1,,,
2015-09-17,45311.096,1442493311096,1,1,1,,,
2015-09-17,45311.096,1442493311096,0,1,1,,,
2015-09-17,45311.096,1442493311096,2,1,1,,,
2015-09-17,45311.096,1442493311096,3,1,1,,,
2015-09-17,45311.096,1442493311096,2,1,1,,,
2015-09-17,45311.096,1442493311096,1,1,1,,,
2015-09-17,45311.096,1442493311096,2,1,1,,,
2015-09-17,45311.096,1442493311096,1,1,1,,,
2015-09-17,45312.096,1442493312096,3,1,1,,,
2015-09-17,45312.096,1442493312096,3,1,1,,,
2015-09-17,45312.096,1442493312096,2,1,1,,,
2015-09-17,45312.096,1442493312096,1,1,1,,,
2015-09-17,45312.096,1442493312096,3,1,1,,,
2015-09-17,45312.096,1442493312096,1,1,1,,,
2015-09-17,45312.096,1442493312096,1,1,1,,,
2015-09-17,45312.096,1442493312096,2,1,1,,,
2015-09-17,45312.096,1442493312096,3,1,1,,,
2015-09-17,45312.096,1442493312096,2,1,1,,,
2015-09-17,45312.096,1442493312096,0,1,1,,,
2015-09-17,45312.096,1442493312096,2,1,1,,,
2015-09-17,45312.096,1442493312096,2,1,1,,,
2015-09-17,45312.096,1442493312096,3,1,1,,,
2015-09-17,45312.096,1442493312096,1,1,1,,,
2015-09-17,45312.096,1442493312096,3,1,1,,,
2015-09-17,45313.104,1442493313104,3,1,1,,,
2015-09-17,45313.096,1442493313096,0,1,1,,,
2015-09-17,45313.096,1442493313096,1,1,1,,,
2015-09-17,45313.096,1442493313096,1,1,1,,,
2015-09-17,45313.096,1442493313096,2,1,1,,,
2015-09-17,45313.096,1442493313096,1,1,1,,,
2015-09-17,45313.096,1442493313096,1,1,1,,,
2015-09-17,45313.096,1442493313096,3,1,1,,,
2015-09-17,45313.096,1442493313096,3,1,1,,,
2015-09-17,45313.096,1442493313096,0,1,1,,,
